Date,item,market,price_per_kg,year,week,source,temp_max,temp_min,temp_mean,precipitation_mm,rain_mm,humidity_max,humidity_min,solar_radiation_mj,wind_max_kmh
2026-01-12,Rice_Samba,Matara,255.0,2026,2,HARTI,31.5,20.8,25.314285714285713,15.200000000000001,15.200000000000001,99.0,48.0,148.93,19.4
2026-01-12,Rice_Samba,Galle,245.0,2026,2,HARTI,30.6,21.3,25.25714285714286,16.0,16.0,99.0,61.0,143.55,15.5
2026-01-12,Rice_Samba,Tissamaharama,240.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Meegoda,242.5,2026,2,HARTI,32.0,20.0,24.842857142857145,33.0,33.0,100.0,45.0,141.88,13.9
2026-01-12,Rice_Samba,Embilipitiya,240.0,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_Samba,Jaffna,247.5,2026,2,HARTI,29.0,21.6,24.942857142857143,20.6,20.6,97.0,57.0,130.51999999999998,20.3
2026-01-12,Rice_Samba,Mannar,258.0,2026,2,HARTI,28.9,22.2,25.557142857142857,14.100000000000001,14.100000000000001,95.0,55.0,136.8,26.1
2026-01-12,Rice_Samba,Mullaittivu,248.0,2026,2,HARTI,27.6,22.9,25.400000000000002,30.400000000000002,30.400000000000002,98.0,56.0,133.19,20.2
2026-01-12,Rice_Samba,Trincomalee,250.0,2026,2,HARTI,28.0,20.7,25.400000000000002,18.2,18.2,97.0,55.0,135.31,20.4
2026-01-12,Rice_Samba,Hanguranketha,240.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Veyangoda,240.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Galenbindunuwewa,240.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Colombo,370.0,2026,2,HARTI,32.0,21.2,25.7,22.4,22.4,99.0,39.0,141.75,20.9
2026-01-12,Rice_Samba,Nikaweratiya,357.5,2026,2,HARTI,29.1,19.1,24.457142857142856,23.5,23.5,99.0,56.0,136.9,22.6
2026-01-12,Rice_Samba,Dambulla,350.0,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Rice_Samba,Anuradhapura,355.0,2026,2,HARTI,29.1,19.1,24.114285714285717,24.8,24.8,99.0,57.0,125.61,20.6
2026-01-12,Rice_Samba,Thambuththegama,360.0,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Rice_Samba,Kaluthara,350.0,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
2026-01-12,Rice_Samba,Badulla,340.0,2026,2,HARTI,26.2,15.7,20.642857142857142,16.1,16.1,100.0,60.0,130.75,13.5
2026-01-12,Rice_Samba,Nuwara Eliya,365.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Samba,Moneragala,355.0,2026,2,HARTI,30.4,19.8,24.271428571428572,16.0,16.0,98.0,46.0,134.93,21.3
2026-01-12,Rice_Samba,Ampara,350.0,2026,2,HARTI,28.8,20.6,24.585714285714285,31.5,31.5,99.0,57.0,135.56,19.8
2026-01-12,Rice_Samba,Dehiattakandiya,360.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Rice_Samba,Nuwara Eliya,370.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Samba,Kandy,355.0,2026,2,HARTI,29.1,17.4,22.74285714285714,2.0,2.0,100.0,44.0,144.51,16.0
2026-01-12,Rice_Samba,Puttalam,352.5,2026,2,HARTI,30.0,19.2,24.75714285714286,17.6,17.6,98.0,53.0,131.79,21.5
2026-01-12,Rice_Samba,Rathnapura,355.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Galle,360.0,2026,2,HARTI,30.6,21.3,25.25714285714286,16.0,16.0,99.0,61.0,143.55,15.5
2026-01-12,Rice_Samba,Embilipitiya,337.5,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_Samba,Jaffna,355.0,2026,2,HARTI,29.0,21.6,24.942857142857143,20.6,20.6,97.0,57.0,130.51999999999998,20.3
2026-01-12,Rice_Samba,Mannar,355.0,2026,2,HARTI,28.9,22.2,25.557142857142857,14.100000000000001,14.100000000000001,95.0,55.0,136.8,26.1
2026-01-12,Rice_Samba,Batticaloa,357.5,2026,2,HARTI,28.7,20.9,25.5,32.2,32.2,99.0,55.0,141.85,20.7
2026-01-12,Rice_Samba,Trincomalee,350.0,2026,2,HARTI,28.0,20.7,25.400000000000002,18.2,18.2,97.0,55.0,135.31,20.4
2026-01-12,Rice_Samba,Veyangoda,340.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Samba,Bandarawela,347.5,2026,2,HARTI,24.3,12.7,17.642857142857142,11.5,11.5,100.0,49.0,144.1,18.8
2026-01-12,Rice_Samba,Matale,360.0,2026,2,HARTI,29.3,17.3,23.057142857142857,21.9,21.9,100.0,49.0,141.8,17.3
2026-01-12,Rice_Nadu,Colombo,235.0,2026,2,HARTI,32.0,21.2,25.7,22.4,22.4,99.0,39.0,141.75,20.9
2026-01-12,Rice_Nadu,Gampaha,230.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Kurunegala,230.0,2026,2,HARTI,30.4,18.4,24.3,14.4,14.4,100.0,48.0,145.01,21.6
2026-01-12,Rice_Nadu,Nikaweratiya,232.5,2026,2,HARTI,29.1,19.1,24.457142857142856,23.5,23.5,99.0,56.0,136.9,22.6
2026-01-12,Rice_Nadu,Dambulla,229.0,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Rice_Nadu,Anuradhapura,230.0,2026,2,HARTI,29.1,19.1,24.114285714285717,24.8,24.8,99.0,57.0,125.61,20.6
2026-01-12,Rice_Nadu,Thambuththegama,230.0,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Rice_Nadu,Kaluthara,230.0,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
2026-01-12,Rice_Nadu,Badulla,230.0,2026,2,HARTI,26.2,15.7,20.642857142857142,16.1,16.1,100.0,60.0,130.75,13.5
2026-01-12,Rice_Nadu,Nuwara Eliya,229.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Nadu,Moneragala,230.0,2026,2,HARTI,30.4,19.8,24.271428571428572,16.0,16.0,98.0,46.0,134.93,21.3
2026-01-12,Rice_Nadu,Kegalle,230.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Ampara,230.0,2026,2,HARTI,28.8,20.6,24.585714285714285,31.5,31.5,99.0,57.0,135.56,19.8
2026-01-12,Rice_Nadu,Dehiattakandiya,230.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Rice_Nadu,Nuwara Eliya,229.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Nadu,Kandy,231.0,2026,2,HARTI,29.1,17.4,22.74285714285714,2.0,2.0,100.0,44.0,144.51,16.0
2026-01-12,Rice_Nadu,Puttalam,230.0,2026,2,HARTI,30.0,19.2,24.75714285714286,17.6,17.6,98.0,53.0,131.79,21.5
2026-01-12,Rice_Nadu,Hambantota,230.0,2026,2,HARTI,31.3,23.1,26.342857142857145,3.8,3.8,93.0,44.0,151.53,28.8
2026-01-12,Rice_Nadu,Rathnapura,235.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Matara,230.0,2026,2,HARTI,31.5,20.8,25.314285714285713,15.200000000000001,15.200000000000001,99.0,48.0,148.93,19.4
2026-01-12,Rice_Nadu,Galle,230.0,2026,2,HARTI,30.6,21.3,25.25714285714286,16.0,16.0,99.0,61.0,143.55,15.5
2026-01-12,Rice_Nadu,Tissamaharama,230.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Meegoda,230.0,2026,2,HARTI,32.0,20.0,24.842857142857145,33.0,33.0,100.0,45.0,141.88,13.9
2026-01-12,Rice_Nadu,Embilipitiya,230.0,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_Nadu,Jaffna,227.5,2026,2,HARTI,29.0,21.6,24.942857142857143,20.6,20.6,97.0,57.0,130.51999999999998,20.3
2026-01-12,Rice_Nadu,Vavuniya,236.5,2026,2,HARTI,28.7,19.2,23.900000000000002,11.399999999999999,11.399999999999999,98.0,57.0,126.06,20.4
2026-01-12,Rice_Nadu,Mannar,232.5,2026,2,HARTI,28.9,22.2,25.557142857142857,14.100000000000001,14.100000000000001,95.0,55.0,136.8,26.1
2026-01-12,Rice_Nadu,Killinochchi,232.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Mullaittivu,224.0,2026,2,HARTI,27.6,22.9,25.400000000000002,30.400000000000002,30.400000000000002,98.0,56.0,133.19,20.2
2026-01-12,Rice_Nadu,Batticaloa,237.5,2026,2,HARTI,28.7,20.9,25.5,32.2,32.2,99.0,55.0,141.85,20.7
2026-01-12,Rice_Nadu,Trincomalee,227.5,2026,2,HARTI,28.0,20.7,25.400000000000002,18.2,18.2,97.0,55.0,135.31,20.4
2026-01-12,Rice_Nadu,Hanguranketha,229.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Veyangoda,230.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Galenbindunuwewa,230.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Bandarawela,230.0,2026,2,HARTI,24.3,12.7,17.642857142857142,11.5,11.5,100.0,49.0,144.1,18.8
2026-01-12,Rice_Nadu,Matale,229.0,2026,2,HARTI,29.3,17.3,23.057142857142857,21.9,21.9,100.0,49.0,141.8,17.3
2026-01-12,Rice_Nadu,Nikaweratiya,216.0,2026,2,HARTI,29.1,19.1,24.457142857142856,23.5,23.5,99.0,56.0,136.9,22.6
2026-01-12,Rice_Nadu,Dambulla,222.5,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Rice_Nadu,Thambuththegama,227.5,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Rice_Nadu,Kaluthara,222.5,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
2026-01-12,Rice_Nadu,Nuwara Eliya,224.5,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Nadu,Kegalle,225.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Ampara,224.5,2026,2,HARTI,28.8,20.6,24.585714285714285,31.5,31.5,99.0,57.0,135.56,19.8
2026-01-12,Rice_Nadu,Dehiattakandiya,223.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Rice_Nadu,Nuwara Eliya,226.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_Nadu,Kandy,222.5,2026,2,HARTI,29.1,17.4,22.74285714285714,2.0,2.0,100.0,44.0,144.51,16.0
2026-01-12,Rice_Nadu,Puttalam,220.0,2026,2,HARTI,30.0,19.2,24.75714285714286,17.6,17.6,98.0,53.0,131.79,21.5
2026-01-12,Rice_Nadu,Rathnapura,222.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Matara,227.5,2026,2,HARTI,31.5,20.8,25.314285714285713,15.200000000000001,15.200000000000001,99.0,48.0,148.93,19.4
2026-01-12,Rice_Nadu,Meegoda,225.0,2026,2,HARTI,32.0,20.0,24.842857142857145,33.0,33.0,100.0,45.0,141.88,13.9
2026-01-12,Rice_Nadu,Embilipitiya,217.5,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_Nadu,Veyangoda,222.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Galenbindunuwewa,225.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_Nadu,Matale,224.5,2026,2,HARTI,29.3,17.3,23.057142857142857,21.9,21.9,100.0,49.0,141.8,17.3
2026-01-12,Rice_RawRed,Colombo,225.0,2026,2,HARTI,32.0,21.2,25.7,22.4,22.4,99.0,39.0,141.75,20.9
2026-01-12,Rice_RawRed,Gampaha,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Kurunegala,220.0,2026,2,HARTI,30.4,18.4,24.3,14.4,14.4,100.0,48.0,145.01,21.6
2026-01-12,Rice_RawRed,Dambulla,217.5,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Rice_RawRed,Anuradhapura,217.5,2026,2,HARTI,29.1,19.1,24.114285714285717,24.8,24.8,99.0,57.0,125.61,20.6
2026-01-12,Rice_RawRed,Thambuththegama,217.5,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Rice_RawRed,Kaluthara,215.0,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
2026-01-12,Rice_RawRed,Badulla,210.0,2026,2,HARTI,26.2,15.7,20.642857142857142,16.1,16.1,100.0,60.0,130.75,13.5
2026-01-12,Rice_RawRed,Nuwara Eliya,206.5,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_RawRed,Moneragala,202.5,2026,2,HARTI,30.4,19.8,24.271428571428572,16.0,16.0,98.0,46.0,134.93,21.3
2026-01-12,Rice_RawRed,Kegalle,220.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Ampara,210.0,2026,2,HARTI,28.8,20.6,24.585714285714285,31.5,31.5,99.0,57.0,135.56,19.8
2026-01-12,Rice_RawRed,Dehiattakandiya,215.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Rice_RawRed,Nuwara Eliya,208.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_RawRed,Kandy,219.0,2026,2,HARTI,29.1,17.4,22.74285714285714,2.0,2.0,100.0,44.0,144.51,16.0
2026-01-12,Rice_RawRed,Puttalam,225.0,2026,2,HARTI,30.0,19.2,24.75714285714286,17.6,17.6,98.0,53.0,131.79,21.5
2026-01-12,Rice_RawRed,Hambantota,195.0,2026,2,HARTI,31.3,23.1,26.342857142857145,3.8,3.8,93.0,44.0,151.53,28.8
2026-01-12,Rice_RawRed,Rathnapura,212.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Matara,196.5,2026,2,HARTI,31.5,20.8,25.314285714285713,15.200000000000001,15.200000000000001,99.0,48.0,148.93,19.4
2026-01-12,Rice_RawRed,Galle,210.0,2026,2,HARTI,30.6,21.3,25.25714285714286,16.0,16.0,99.0,61.0,143.55,15.5
2026-01-12,Rice_RawRed,Tissamaharama,197.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Meegoda,215.0,2026,2,HARTI,32.0,20.0,24.842857142857145,33.0,33.0,100.0,45.0,141.88,13.9
2026-01-12,Rice_RawRed,Embilipitiya,190.0,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_RawRed,Jaffna,221.5,2026,2,HARTI,29.0,21.6,24.942857142857143,20.6,20.6,97.0,57.0,130.51999999999998,20.3
2026-01-12,Rice_RawRed,Vavuniya,219.0,2026,2,HARTI,28.7,19.2,23.900000000000002,11.399999999999999,11.399999999999999,98.0,57.0,126.06,20.4
2026-01-12,Rice_RawRed,Mannar,220.0,2026,2,HARTI,28.9,22.2,25.557142857142857,14.100000000000001,14.100000000000001,95.0,55.0,136.8,26.1
2026-01-12,Rice_RawRed,Killinochchi,212.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Mullaittivu,207.5,2026,2,HARTI,27.6,22.9,25.400000000000002,30.400000000000002,30.400000000000002,98.0,56.0,133.19,20.2
2026-01-12,Rice_RawRed,Batticaloa,217.5,2026,2,HARTI,28.7,20.9,25.5,32.2,32.2,99.0,55.0,141.85,20.7
2026-01-12,Rice_RawRed,Trincomalee,217.5,2026,2,HARTI,28.0,20.7,25.400000000000002,18.2,18.2,97.0,55.0,135.31,20.4
2026-01-12,Rice_RawRed,Hanguranketha,212.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Veyangoda,220.0,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Galenbindunuwewa,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawRed,Bandarawela,212.5,2026,2,HARTI,24.3,12.7,17.642857142857142,11.5,11.5,100.0,49.0,144.1,18.8
2026-01-12,Rice_RawRed,Matale,219.0,2026,2,HARTI,29.3,17.3,23.057142857142857,21.9,21.9,100.0,49.0,141.8,17.3
2026-01-12,Rice_RawWhite,Colombo,225.0,2026,2,HARTI,32.0,21.2,25.7,22.4,22.4,99.0,39.0,141.75,20.9
2026-01-12,Rice_RawWhite,Gampaha,216.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Kurunegala,217.5,2026,2,HARTI,30.4,18.4,24.3,14.4,14.4,100.0,48.0,145.01,21.6
2026-01-12,Rice_RawWhite,Nikaweratiya,212.5,2026,2,HARTI,29.1,19.1,24.457142857142856,23.5,23.5,99.0,56.0,136.9,22.6
2026-01-12,Rice_RawWhite,Dambulla,217.5,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Rice_RawWhite,Anuradhapura,217.5,2026,2,HARTI,29.1,19.1,24.114285714285717,24.8,24.8,99.0,57.0,125.61,20.6
2026-01-12,Rice_RawWhite,Thambuththegama,216.5,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Rice_RawWhite,Kaluthara,218.0,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
2026-01-12,Rice_RawWhite,Badulla,212.5,2026,2,HARTI,26.2,15.7,20.642857142857142,16.1,16.1,100.0,60.0,130.75,13.5
2026-01-12,Rice_RawWhite,Nuwara Eliya,209.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_RawWhite,Moneragala,205.0,2026,2,HARTI,30.4,19.8,24.271428571428572,16.0,16.0,98.0,46.0,134.93,21.3
2026-01-12,Rice_RawWhite,Kegalle,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Ampara,209.0,2026,2,HARTI,28.8,20.6,24.585714285714285,31.5,31.5,99.0,57.0,135.56,19.8
2026-01-12,Rice_RawWhite,Dehiattakandiya,215.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Rice_RawWhite,Nuwara Eliya,210.0,2026,2,HARTI,21.5,7.9,13.942857142857145,13.9,13.9,100.0,38.0,146.12,12.7
2026-01-12,Rice_RawWhite,Kandy,219.0,2026,2,HARTI,29.1,17.4,22.74285714285714,2.0,2.0,100.0,44.0,144.51,16.0
2026-01-12,Rice_RawWhite,Puttalam,215.0,2026,2,HARTI,30.0,19.2,24.75714285714286,17.6,17.6,98.0,53.0,131.79,21.5
2026-01-12,Rice_RawWhite,Hambantota,210.0,2026,2,HARTI,31.3,23.1,26.342857142857145,3.8,3.8,93.0,44.0,151.53,28.8
2026-01-12,Rice_RawWhite,Rathnapura,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Matara,211.0,2026,2,HARTI,31.5,20.8,25.314285714285713,15.200000000000001,15.200000000000001,99.0,48.0,148.93,19.4
2026-01-12,Rice_RawWhite,Galle,210.0,2026,2,HARTI,30.6,21.3,25.25714285714286,16.0,16.0,99.0,61.0,143.55,15.5
2026-01-12,Rice_RawWhite,Tissamaharama,207.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Meegoda,215.0,2026,2,HARTI,32.0,20.0,24.842857142857145,33.0,33.0,100.0,45.0,141.88,13.9
2026-01-12,Rice_RawWhite,Embilipitiya,210.0,2026,2,HARTI,31.0,19.6,25.285714285714285,9.7,9.7,100.0,48.0,147.45,22.7
2026-01-12,Rice_RawWhite,Jaffna,217.5,2026,2,HARTI,29.0,21.6,24.942857142857143,20.6,20.6,97.0,57.0,130.51999999999998,20.3
2026-01-12,Rice_RawWhite,Vavuniya,219.0,2026,2,HARTI,28.7,19.2,23.900000000000002,11.399999999999999,11.399999999999999,98.0,57.0,126.06,20.4
2026-01-12,Rice_RawWhite,Mannar,220.0,2026,2,HARTI,28.9,22.2,25.557142857142857,14.100000000000001,14.100000000000001,95.0,55.0,136.8,26.1
2026-01-12,Rice_RawWhite,Killinochchi,222.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Mullaittivu,222.5,2026,2,HARTI,27.6,22.9,25.400000000000002,30.400000000000002,30.400000000000002,98.0,56.0,133.19,20.2
2026-01-12,Rice_RawWhite,Batticaloa,222.5,2026,2,HARTI,28.7,20.9,25.5,32.2,32.2,99.0,55.0,141.85,20.7
2026-01-12,Rice_RawWhite,Trincomalee,217.5,2026,2,HARTI,28.0,20.7,25.400000000000002,18.2,18.2,97.0,55.0,135.31,20.4
2026-01-12,Rice_RawWhite,Hanguranketha,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Veyangoda,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Galenbindunuwewa,217.5,2026,2,HARTI,,,,,,,,,
2026-01-12,Rice_RawWhite,Bandarawela,212.5,2026,2,HARTI,24.3,12.7,17.642857142857142,11.5,11.5,100.0,49.0,144.1,18.8
2026-01-12,Rice_RawWhite,Matale,217.5,2026,2,HARTI,29.3,17.3,23.057142857142857,21.9,21.9,100.0,49.0,141.8,17.3
2026-01-12,Red Onion,Colombo,152.5,2026,2,HARTI,32.0,21.2,25.7,22.4,22.4,99.0,39.0,141.75,20.9
2026-01-12,Red Onion,Kurunegala,167.5,2026,2,HARTI,30.4,18.4,24.3,14.4,14.4,100.0,48.0,145.01,21.6
2026-01-12,Red Onion,Nikaweratiya,155.0,2026,2,HARTI,29.1,19.1,24.457142857142856,23.5,23.5,99.0,56.0,136.9,22.6
2026-01-12,Red Onion,Dehiattakandiya,195.0,2026,2,HARTI,29.3,19.0,23.957142857142856,22.2,22.2,100.0,57.0,130.76,17.6
2026-01-12,Red Onion,Dambulla,152.5,2026,2,HARTI,28.1,18.9,23.442857142857143,7.6000000000000005,7.6000000000000005,99.0,58.0,133.01,20.7
2026-01-12,Red Onion,Anuradhapura,195.0,2026,2,HARTI,29.1,19.1,24.114285714285717,24.8,24.8,99.0,57.0,125.61,20.6
2026-01-12,Red Onion,Thambuththegama,160.0,2026,2,HARTI,28.9,18.8,24.142857142857142,30.0,30.0,99.0,56.0,129.72,22.0
2026-01-12,Red Onion,Kaluthara,157.5,2026,2,HARTI,30.0,21.1,24.928571428571427,15.9,15.9,100.0,55.0,144.51,21.5
