Date,item,market,price_per_kg,year,week,source,temp_max,temp_min,temp_mean,precipitation_mm,rain_mm,humidity_max,humidity_min,solar_radiation_mj,wind_max_kmh
2025-12-15,Rice_Samba,Anuradhapura,240.0,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Rice_Samba,Thambuththegama,240.0,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_Samba,Moneragala,240.0,2025,50,HARTI,29.9,21.9,24.214285714285715,57.8,57.8,100.0,62.0,108.4,20.4
2025-12-15,Rice_Samba,Kegalle,240.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Ampara,245.0,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_Samba,Nuwara Eliya,255.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Samba,Kandy,245.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_Samba,Puttalam,252.5,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_Samba,Matara,245.0,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Rice_Samba,Galle,242.5,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Rice_Samba,Tissamaharama,240.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Meegoda,242.5,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Rice_Samba,Embilipitiya,240.0,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_Samba,Jaffna,242.5,2025,50,HARTI,28.5,22.6,25.442857142857143,15.9,15.9,97.0,58.0,128.45,29.7
2025-12-15,Rice_Samba,Mannar,250.0,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
2025-12-15,Rice_Samba,Mullaittivu,248.0,2025,50,HARTI,27.8,23.4,25.900000000000002,42.9,42.9,96.0,60.0,125.15,29.0
2025-12-15,Rice_Samba,Batticaloa,251.5,2025,50,HARTI,28.1,23.2,25.657142857142855,100.5,100.5,97.0,68.0,106.2,23.8
2025-12-15,Rice_Samba,Trincomalee,250.0,2025,50,HARTI,27.8,23.3,25.614285714285717,55.4,55.4,97.0,67.0,112.95,25.8
2025-12-15,Rice_Samba,Hanguranketha,240.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Veyangoda,240.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Galenbindunuwewa,240.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Matale,252.5,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Rice_Samba,Colombo,345.0,2025,50,HARTI,30.1,22.7,25.900000000000002,32.4,32.4,98.0,60.0,123.88,22.8
2025-12-15,Rice_Samba,Nikaweratiya,332.5,2025,50,HARTI,29.5,21.0,24.82857142857143,34.5,34.5,96.0,68.0,121.19,24.8
2025-12-15,Rice_Samba,Dambulla,335.0,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Rice_Samba,Anuradhapura,332.5,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Rice_Samba,Thambuththegama,320.0,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_Samba,Kaluthara,330.0,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Rice_Samba,Badulla,335.0,2025,50,HARTI,27.7,19.6,21.24285714285714,169.1,169.1,100.0,65.0,82.57000000000001,9.3
2025-12-15,Rice_Samba,Moneragala,335.0,2025,50,HARTI,29.9,21.9,24.214285714285715,57.8,57.8,100.0,62.0,108.4,20.4
2025-12-15,Rice_Samba,Kegalle,335.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Ampara,320.0,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_Samba,Dehiattakandiya,332.5,2025,50,HARTI,29.1,21.9,23.785714285714285,143.8,143.8,100.0,68.0,81.02,16.0
2025-12-15,Rice_Samba,Nuwara Eliya,355.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Samba,Kandy,337.5,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_Samba,Puttalam,342.5,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_Samba,Rathnapura,345.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Galle,345.0,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Rice_Samba,Embilipitiya,322.5,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_Samba,Mannar,322.5,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
2025-12-15,Rice_Samba,Batticaloa,340.0,2025,50,HARTI,28.1,23.2,25.657142857142855,100.5,100.5,97.0,68.0,106.2,23.8
2025-12-15,Rice_Samba,Veyangoda,320.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Samba,Bandarawela,330.0,2025,50,HARTI,23.5,15.8,18.74285714285714,73.4,73.4,100.0,65.0,107.83,15.2
2025-12-15,Rice_Samba,Matale,342.5,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Rice_Nadu,Colombo,235.0,2025,50,HARTI,30.1,22.7,25.900000000000002,32.4,32.4,98.0,60.0,123.88,22.8
2025-12-15,Rice_Nadu,Gampaha,229.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Kurunegala,230.0,2025,50,HARTI,30.1,21.7,24.771428571428572,17.7,17.7,100.0,65.0,121.55,21.7
2025-12-15,Rice_Nadu,Nikaweratiya,231.5,2025,50,HARTI,29.5,21.0,24.82857142857143,34.5,34.5,96.0,68.0,121.19,24.8
2025-12-15,Rice_Nadu,Dambulla,229.0,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Rice_Nadu,Anuradhapura,230.0,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Rice_Nadu,Thambuththegama,230.0,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_Nadu,Kaluthara,232.5,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Rice_Nadu,Badulla,230.0,2025,50,HARTI,27.7,19.6,21.24285714285714,169.1,169.1,100.0,65.0,82.57000000000001,9.3
2025-12-15,Rice_Nadu,Nuwara Eliya,229.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Nadu,Moneragala,230.0,2025,50,HARTI,29.9,21.9,24.214285714285715,57.8,57.8,100.0,62.0,108.4,20.4
2025-12-15,Rice_Nadu,Kegalle,230.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Ampara,230.0,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_Nadu,Dehiattakandiya,229.0,2025,50,HARTI,29.1,21.9,23.785714285714285,143.8,143.8,100.0,68.0,81.02,16.0
2025-12-15,Rice_Nadu,Nuwara Eliya,229.5,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Nadu,Kandy,230.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_Nadu,Puttalam,230.0,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_Nadu,Rathnapura,232.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Matara,235.0,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Rice_Nadu,Galle,232.5,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Rice_Nadu,Tissamaharama,230.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Meegoda,230.0,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Rice_Nadu,Embilipitiya,227.5,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_Nadu,Vavuniya,232.5,2025,50,HARTI,27.9,20.6,24.2,23.0,23.0,99.0,64.0,107.62,21.6
2025-12-15,Rice_Nadu,Mannar,232.5,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
2025-12-15,Rice_Nadu,Killinochchi,232.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Mullaittivu,226.5,2025,50,HARTI,27.8,23.4,25.900000000000002,42.9,42.9,96.0,60.0,125.15,29.0
2025-12-15,Rice_Nadu,Batticaloa,235.0,2025,50,HARTI,28.1,23.2,25.657142857142855,100.5,100.5,97.0,68.0,106.2,23.8
2025-12-15,Rice_Nadu,Trincomalee,227.5,2025,50,HARTI,27.8,23.3,25.614285714285717,55.4,55.4,97.0,67.0,112.95,25.8
2025-12-15,Rice_Nadu,Hanguranketha,229.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Veyangoda,230.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Galenbindunuwewa,230.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Bandarawela,232.5,2025,50,HARTI,23.5,15.8,18.74285714285714,73.4,73.4,100.0,65.0,107.83,15.2
2025-12-15,Rice_Nadu,Matale,230.0,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Rice_Nadu,Dambulla,222.5,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Rice_Nadu,Thambuththegama,227.5,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_Nadu,Kaluthara,217.5,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Rice_Nadu,Nuwara Eliya,222.5,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Nadu,Kegalle,222.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Ampara,223.5,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_Nadu,Nuwara Eliya,223.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_Nadu,Kandy,221.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_Nadu,Puttalam,220.0,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_Nadu,Rathnapura,217.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Matara,225.0,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Rice_Nadu,Meegoda,225.0,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Rice_Nadu,Embilipitiya,217.5,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_Nadu,Veyangoda,222.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Galenbindunuwewa,225.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_Nadu,Matale,225.5,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Rice_RawRed,Colombo,215.0,2025,50,HARTI,30.1,22.7,25.900000000000002,32.4,32.4,98.0,60.0,123.88,22.8
2025-12-15,Rice_RawRed,Gampaha,217.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Kurunegala,220.0,2025,50,HARTI,30.1,21.7,24.771428571428572,17.7,17.7,100.0,65.0,121.55,21.7
2025-12-15,Rice_RawRed,Dambulla,217.5,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Rice_RawRed,Anuradhapura,217.5,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Rice_RawRed,Thambuththegama,218.0,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_RawRed,Kaluthara,213.0,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Rice_RawRed,Badulla,217.5,2025,50,HARTI,27.7,19.6,21.24285714285714,169.1,169.1,100.0,65.0,82.57000000000001,9.3
2025-12-15,Rice_RawRed,Nuwara Eliya,212.5,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_RawRed,Moneragala,205.0,2025,50,HARTI,29.9,21.9,24.214285714285715,57.8,57.8,100.0,62.0,108.4,20.4
2025-12-15,Rice_RawRed,Kegalle,220.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Ampara,210.0,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_RawRed,Dehiattakandiya,220.0,2025,50,HARTI,29.1,21.9,23.785714285714285,143.8,143.8,100.0,68.0,81.02,16.0
2025-12-15,Rice_RawRed,Nuwara Eliya,216.5,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_RawRed,Kandy,219.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_RawRed,Puttalam,220.0,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_RawRed,Rathnapura,212.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Matara,207.5,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Rice_RawRed,Galle,211.5,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Rice_RawRed,Tissamaharama,199.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Meegoda,220.0,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Rice_RawRed,Embilipitiya,205.0,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_RawRed,Vavuniya,220.0,2025,50,HARTI,27.9,20.6,24.2,23.0,23.0,99.0,64.0,107.62,21.6
2025-12-15,Rice_RawRed,Mannar,217.5,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
2025-12-15,Rice_RawRed,Killinochchi,212.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Mullaittivu,207.5,2025,50,HARTI,27.8,23.4,25.900000000000002,42.9,42.9,96.0,60.0,125.15,29.0
2025-12-15,Rice_RawRed,Batticaloa,215.0,2025,50,HARTI,28.1,23.2,25.657142857142855,100.5,100.5,97.0,68.0,106.2,23.8
2025-12-15,Rice_RawRed,Trincomalee,217.5,2025,50,HARTI,27.8,23.3,25.614285714285717,55.4,55.4,97.0,67.0,112.95,25.8
2025-12-15,Rice_RawRed,Hanguranketha,217.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Veyangoda,217.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Galenbindunuwewa,220.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawRed,Bandarawela,212.5,2025,50,HARTI,23.5,15.8,18.74285714285714,73.4,73.4,100.0,65.0,107.83,15.2
2025-12-15,Rice_RawRed,Matale,217.5,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Rice_RawWhite,Colombo,215.0,2025,50,HARTI,30.1,22.7,25.900000000000002,32.4,32.4,98.0,60.0,123.88,22.8
2025-12-15,Rice_RawWhite,Gampaha,215.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Kurunegala,220.0,2025,50,HARTI,30.1,21.7,24.771428571428572,17.7,17.7,100.0,65.0,121.55,21.7
2025-12-15,Rice_RawWhite,Nikaweratiya,215.0,2025,50,HARTI,29.5,21.0,24.82857142857143,34.5,34.5,96.0,68.0,121.19,24.8
2025-12-15,Rice_RawWhite,Dambulla,219.0,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Rice_RawWhite,Anuradhapura,215.0,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Rice_RawWhite,Thambuththegama,215.0,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Rice_RawWhite,Kaluthara,215.0,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Rice_RawWhite,Badulla,217.5,2025,50,HARTI,27.7,19.6,21.24285714285714,169.1,169.1,100.0,65.0,82.57000000000001,9.3
2025-12-15,Rice_RawWhite,Nuwara Eliya,219.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_RawWhite,Moneragala,205.0,2025,50,HARTI,29.9,21.9,24.214285714285715,57.8,57.8,100.0,62.0,108.4,20.4
2025-12-15,Rice_RawWhite,Kegalle,217.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Ampara,210.0,2025,50,HARTI,28.9,22.2,24.714285714285715,64.5,64.5,99.0,73.0,93.14,21.7
2025-12-15,Rice_RawWhite,Dehiattakandiya,215.0,2025,50,HARTI,29.1,21.9,23.785714285714285,143.8,143.8,100.0,68.0,81.02,16.0
2025-12-15,Rice_RawWhite,Nuwara Eliya,219.0,2025,50,HARTI,20.0,11.4,15.0,63.7,63.7,100.0,56.0,105.65,16.8
2025-12-15,Rice_RawWhite,Kandy,219.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Rice_RawWhite,Puttalam,215.0,2025,50,HARTI,30.0,21.1,25.228571428571428,37.2,37.2,96.0,61.0,116.25,23.5
2025-12-15,Rice_RawWhite,Rathnapura,217.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Matara,215.0,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Rice_RawWhite,Galle,215.0,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Rice_RawWhite,Tissamaharama,207.5,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Meegoda,220.0,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Rice_RawWhite,Embilipitiya,211.5,2025,50,HARTI,30.5,21.9,25.400000000000002,28.9,28.9,100.0,59.0,119.72,21.8
2025-12-15,Rice_RawWhite,Jaffna,217.5,2025,50,HARTI,28.5,22.6,25.442857142857143,15.9,15.9,97.0,58.0,128.45,29.7
2025-12-15,Rice_RawWhite,Vavuniya,222.5,2025,50,HARTI,27.9,20.6,24.2,23.0,23.0,99.0,64.0,107.62,21.6
2025-12-15,Rice_RawWhite,Mannar,212.5,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
2025-12-15,Rice_RawWhite,Killinochchi,218.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Mullaittivu,222.5,2025,50,HARTI,27.8,23.4,25.900000000000002,42.9,42.9,96.0,60.0,125.15,29.0
2025-12-15,Rice_RawWhite,Batticaloa,215.0,2025,50,HARTI,28.1,23.2,25.657142857142855,100.5,100.5,97.0,68.0,106.2,23.8
2025-12-15,Rice_RawWhite,Trincomalee,217.5,2025,50,HARTI,27.8,23.3,25.614285714285717,55.4,55.4,97.0,67.0,112.95,25.8
2025-12-15,Rice_RawWhite,Hanguranketha,217.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Veyangoda,215.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Galenbindunuwewa,215.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Rice_RawWhite,Bandarawela,212.5,2025,50,HARTI,23.5,15.8,18.74285714285714,73.4,73.4,100.0,65.0,107.83,15.2
2025-12-15,Rice_RawWhite,Matale,217.0,2025,50,HARTI,30.2,20.9,23.814285714285713,22.0,22.0,100.0,59.0,108.28,17.1
2025-12-15,Red Onion,Colombo,157.5,2025,50,HARTI,30.1,22.7,25.900000000000002,32.4,32.4,98.0,60.0,123.88,22.8
2025-12-15,Red Onion,Kurunegala,168.75,2025,50,HARTI,30.1,21.7,24.771428571428572,17.7,17.7,100.0,65.0,121.55,21.7
2025-12-15,Red Onion,Nikaweratiya,127.5,2025,50,HARTI,29.5,21.0,24.82857142857143,34.5,34.5,96.0,68.0,121.19,24.8
2025-12-15,Red Onion,Dehiattakandiya,215.0,2025,50,HARTI,29.1,21.9,23.785714285714285,143.8,143.8,100.0,68.0,81.02,16.0
2025-12-15,Red Onion,Dambulla,167.5,2025,50,HARTI,28.0,20.8,23.571428571428573,37.1,37.1,100.0,71.0,99.21000000000001,23.2
2025-12-15,Red Onion,Anuradhapura,212.5,2025,50,HARTI,28.6,21.0,24.514285714285712,28.900000000000002,28.900000000000002,98.0,66.0,108.65,23.2
2025-12-15,Red Onion,Thambuththegama,176.25,2025,50,HARTI,28.6,20.9,24.614285714285717,27.5,27.5,97.0,68.0,113.2,26.5
2025-12-15,Red Onion,Kaluthara,202.5,2025,50,HARTI,29.9,21.9,25.25714285714286,35.3,35.3,99.0,62.0,118.04,18.9
2025-12-15,Red Onion,Kandy,190.0,2025,50,HARTI,28.8,20.4,23.414285714285715,20.3,20.3,99.0,54.0,114.26,19.5
2025-12-15,Red Onion,Matara,200.0,2025,50,HARTI,30.5,21.0,25.47142857142857,32.4,32.4,99.0,66.0,124.26,19.1
2025-12-15,Red Onion,Kegalle,190.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Red Onion,Galle,200.0,2025,50,HARTI,29.8,22.0,25.3,60.900000000000006,60.900000000000006,99.0,63.0,114.44,13.1
2025-12-15,Red Onion,Tissamaharama,195.0,2025,50,HARTI,,,,,,,,,
2025-12-15,Red Onion,Meegoda,175.0,2025,50,HARTI,30.5,21.7,24.97142857142857,71.5,71.5,100.0,63.0,116.28,21.8
2025-12-15,Red Onion,Mannar,152.5,2025,50,HARTI,28.5,23.2,26.142857142857142,23.599999999999998,23.599999999999998,94.0,59.0,122.57000000000001,31.1
